6|N252622395|59.9746948|30.3871008|Полюстрово
161|N252654572|59.9487904|30.2322422|Станция метро «Приморская»
92|N253103143|60.0320623|30.4029727|Леди
162|N253283769|59.8236932|30.3196410|Аэро
70|N253298174|60.0953553|30.9732524|Борисова Грива
67|N253298207|60.0776910|30.9247577|Ириновка
70|N253298224|60.0840488|30.8859850|Ириновка
67|N253298326|60.0630444|30.8645605|Змеиный
70|N253298332|60.0902169|30.8383464|Рахья
67|N253298344|60.0998178|30.7872591|Проба
67|N253298629|60.0375915|30.7399648|Новое Минулово
67|N253298675|60.1352482|30.8239345|Лепсари
67|N253298755|60.1295813|30.8827115|Посёлок № 13
67|N253298843|60.0906150|30.7947030|Посёлок № 2
167|N253734225|59.8148766|30.3196609|Аэропорт
168|N254943226|59.8314089|30.3781414|Станция метро "Купчино"
168|N255282238|59.8795854|30.3561553|Волковский проспект
167|N255282256|59.8863539|30.3482563|Витебская сортировочная
167|N255473383|59.8987350|30.3471517|Санкт-Петербург - Товарный - Витебский
161|N255479610|60.0040331|30.3888240|Политехнический институт
29|N256129802|59.9693246|30.2332697|Русская рыбалка
75|N256131772|59.9710726|30.2544210|JetSet
29|N256136428|59.9587217|30.3066182|Харчевня 16 век
144|N256137215|59.9595399|30.3023557|Мираж Синема
29|N256915769|59.9618364|30.3104206|Устричный бар
29|N257411870|59.9627191|30.3068701|Мама Рома
161|N257412247|60.1197267|30.2661259|Дорога на Малые Юкки
161|N257412248|60.1296534|30.2571267|Дранишники, 4 км
161|N257412617|60.1353089|30.2580748|Дранишники, совхоз №3
161|N257412618|60.1460404|30.2704639|6 км
161|N257412619|60.1529561|30.2778890|Лупполово
161|N257412620|60.1572244|30.2925301|Отделение совхоза №3
161|N257412621|60.1611997|30.3061071|8 км
161|N257412623|60.1639801|30.3145088|Вартемяги, 9 км
161|N257412633|60.1669793|30.3179682|Вартемяги, почта
161|N257412635|60.1700700|30.3191639|Вартемяги, больница
161|N257413143|60.1859846|30.3146580|12 км
161|N257413149|60.1939264|30.3132405|Касимово-1
161|N257413155|60.2001376|30.3114100|Касимово-2
161|N257413161|60.2049258|30.3103550|Касимово-3
161|N257413162|60.2121202|30.3032673|15 км
161|N257413166|60.2187731|30.2953047|Агалатово, жилгородок
161|N257413167|60.2198383|30.2883757|Агалатово, дорога на Чёрную Речку
161|N257413391|60.2246113|30.2731604|18 км
161|N257413392|60.2328344|30.2604384|19 км
161|N257413692|60.2577173|30.2458507|22 км
161|N257413698|60.2936621|30.2377080|26 км
162|N257557236|59.9932193|30.3909554|LPG
6|N258121945|59.9666867|30.2870195|Le Vashoff Hotel
25|N258122668|59.9592264|30.3119998|Слойка
46|N258370366|59.9595625|30.3178378|Райффайзенбанк
6|N258371163|59.9323696|30.3484792|Radisson SAS Royal
29|N258371164|59.9325282|30.3475760|Две Палочки
26|N258371166|59.9325875|30.3465584|Макдоналдс
6|N258371903|59.9320349|30.3508804|Невский Палас
166|N258760945|59.8669837|30.2612805|Автово
25|N259668236|59.9634627|30.3065160|Приют гурмана
25|N259668470|59.9631631|30.3016810|Снежинка
29|N259668647|59.9593485|30.3056868|La Izvor
147|N262615345|59.8579949|30.3849727|Памятник маршалу Георгию Константиновичу Жукову
167|N265301052|59.9305358|30.4396951|Санкт-Петербург - Ладожский
167|N266680798|59.8783053|30.4085947|Фарфоровская
167|N266688106|59.7498869|30.6142936|Колпино
167|N266688107|59.6791845|30.7021263|Поповка
46|N267137633|59.9608615|30.3073525|СДМ-БАНК
29|N267408554|59.9666869|30.2860197|La Fabrik
139|N267959524|59.6610977|30.7851733|Саблинский водопад
59|N267959525|59.6684580|30.8000850|Жемчужная
162|N268911313|59.6887866|29.9205410|Киришиавтосервис 13
162|N270470433|59.5728623|30.1716873|ПТК
67|N270659641|59.6706897|30.2338130|Дони
67|N270659642|59.6603379|30.2233218|Зайцево
67|N270659643|59.6021938|30.1616951|Вайя
168|N270964617|60.0231800|30.2312001|улица Шаврова
85|N271001484|59.9847212|30.3137445|Арт-Квартал
46|N271307134|60.0044413|30.6096776|Сбербанк
161|N272368728|59.9748806|30.5352515|Лесопарковая улица, 17
167|N272910062|59.9176296|30.3322776|Санкт-Петербург - Витебский
168|N273102046|60.0116163|30.2448453|Торговый центр
168|N273102047|60.0087637|30.2481820|улица Ильюшина
168|N273102066|60.0141358|30.2418894|Долгоозёрная улица
168|N273102080|60.0176630|30.2377029|Школа
168|N273102140|60.0071343|30.2581039|станция метро "Комендантский проспект"
168|N273102141|60.0071550|30.2660038|улица Маршала Новикова
168|N273102282|60.0063701|30.2721554|проспект Сизова
168|N273102283|60.0058699|30.2759521|Байконурская улица
168|N273102346|60.0052032|30.2810067|Серебристый бульвар
168|N273102514|60.0040527|30.2898322|Универсам
168|N273102515|60.0031501|30.2968689|станция метро "Пионерская"
69|N273215576|59.6221955|30.3919223|Коммунар
67|N274747635|59.5847277|29.4760818|Кемполово
167|N274960681|60.0189927|30.6799583|Мельничный Ручей
68|N275178440|60.0121375|30.5804969|Приютино
68|N275211257|59.9934357|30.6481985|Южный
29|N276792102|60.1045870|29.9772705|ТаймАут
168|N277372868|60.0119405|30.3676068|Тихорецкий проспект
67|N277530992|59.9812774|30.5645562|Ковалёво
68|N277552054|60.0423801|30.1831349|Каменка
70|N278348030|59.5585759|30.1961965|Новый Свет
67|N278350696|59.6355555|30.1227854|Торфопредприятие
70|N278350698|59.6620339|30.1090746|Большие Тайцы
70|N278350701|59.6978112|30.1051498|Виллози
67|N278350704|59.6269408|30.1802621|Большое Верево
147|N279877877|60.1959540|30.0430557|Сад мира
67|N282689093|59.9066922|30.5544230|Новосергиевка
166|N291557399|59.9340490|30.3277461|Невский проспект
14|N292324114|59.9602400|30.3175380|Отделение связи №197101
147|N292325680|59.9638342|30.3144169|памятник Низами Гянджеви
46|N292325703|59.9640885|30.3129739|Сбербанк
73|N297505672|59.8737706|29.8596242|Норман
168|N297684674|60.0048362|30.4383357|к/ст "Ручьи"
168|N297685031|60.0325602|30.4327784|Платформа "Мурино"
168|N297685767|59.9842967|30.4267140|Проспект Мечникова
161|N298318596|59.9910110|30.2543109|станция метро "Старая Деревня"
70|N298747296|60.3198210|29.2972373|Семиозерье
67|N298754970|60.2997830|29.8005555|Огоньки
166|N298969888|59.8296785|30.3754571|Купчино
139|N300703269|59.7743243|30.3286938|Фонтан "Грот"
65|N300951745|59.9802547|30.2364029|Западная стрелка Елагина острова
6|N302250661|59.8688441|30.3152564|Россия
147|N302252549|59.8689308|30.3195780|Памятник Чернышевскому
161|N302491799|59.9738889|30.2577330|Набережная Мартынова
68|N304105815|60.0270498|30.4619686|деревня Новая
148|N305490668|59.9966270|30.5427359|Дневник Тани Савичевой
147|N305490671|59.9957128|30.5411824|Цветок жизни
162|N305809296|59.6820773|30.2437469|Фаэтон
162|N305809333|59.6521505|30.2151284|Волга-нефтепродукт
25|N305880722|59.9545201|30.3204196|Больше Кофе!
67|N307615656|59.6515129|29.6571048|Черемыкино
70|N307659535|59.7016198|29.9775893|Телези
150|N307957628|59.8542861|30.3870403|Fireball
70|N307985028|59.7013839|29.9473222|Русско-Высоцкое
70|N309695794|60.0745360|31.0640981|Коккорево
70|N309695795|60.0855997|31.0264530|Ваганово
104|N309763714|59.9126679|30.4758722|Обувь
34|N309764205|59.9155203|30.4581999|Радуга
86|N309943011|59.9104925|30.4778280|Двери Окна
86|N309943025|59.9104085|30.4779063|220 вольт
161|N311101150|59.9250607|30.2890979|Лермонтовский проспект
34|N311101154|59.9248608|30.2880519|У театра
25|N311101157|59.9247816|30.2892500|Маска
20|N311101166|59.9246996|30.2888844|Детский сад №60
73|N311101408|59.9244453|30.2877583|Норман
149|N311367818|59.9316026|30.2721390|Музей-Институт Семьи Рерихов
22|N311512199|59.9711430|30.3178085|НИИ детских инфекций
166|N312393508|59.9075939|30.3007850|Балтийская
162|N313088252|60.2033991|29.6904597|ПТК
162|N313089531|60.1932852|29.6886232|ПТК
162|N313089542|60.2043452|29.6952999|АЗС "Анри-центр"
161|N313471846|59.8640866|30.2591253|Портовая улица
166|N313475956|59.9009341|30.2747186|Нарвская
166|N313476034|59.8791002|30.2613018|Кировский завод
162|N314678572|59.9129149|30.3758399|Фаэтон
166|N315025552|59.8665100|30.3217438|Парк Победы
166|N315051539|59.8332278|30.3496483|Звёздная
147|N316059655|59.9832247|30.3992963|Подводная лодка
46|N316234421|59.8524649|30.3103753|Авангард
162|N316503242|60.0200535|30.6018635|Neste № 515
162|N317712503|59.9350758|30.2499188|Neste
162|N317712768|59.9386227|30.2318030|Линос
67|N318369022|59.6050177|29.7253202|Старые Низковицы
67|N318369180|59.6332460|29.7658410|Переярово
67|N318369229|59.6437943|29.8325372|Волковицы
70|N318370092|59.6631242|29.8322740|Келози
147|N318501546|59.9349592|30.3259254|памятник Михаилу Кутузову
147|N318501570|59.9352345|30.3241769|памятник Михаилу Барклаю-де-Толли
162|N318562332|59.9052741|30.4187010|Neste A24 № 434 "Обуховская"
148|N320034011|60.0111689|30.3726431|Василию Ивановичу Чапаеву
139|N320082757|59.8824907|29.9077283|Нептун
78|N320909767|59.9552741|30.2538306|oldest.ru
25|N322049855|59.9554791|30.2960086|Irish
46|N322049857|59.9555970|30.2951246|Сбербанк
46|N322049878|59.9554013|30.2948512|Citibank. Отделение "На Большом пр."
25|N322050442|59.9620039|30.3056479|Теремок
11|N322050447|59.9575723|30.3026106|Библиотека имени В.И. Ленина
67|N330319265|59.5734567|29.2674268|Гомонтово
67|N330321038|59.5889457|29.4146835|Большое Тешково
67|N330321194|59.6208860|29.5050040|Каськово
70|N330321253|59.6276548|29.5314287|Сельцо
67|N330321383|59.6374162|29.6033222|Шундорово
67|N330321550|59.6541499|29.7137176|Витино
161|N330932884|59.9643543|30.2990050|Чкаловский проспект
28|N330932918|59.9631017|30.3024991|Зелёный король
25|N330933326|59.9610107|30.3070015|ANY.Тесто
161|N331269322|59.9663553|30.2985733|Левашовский проспект, 2
34|N331271940|59.9656110|30.2982222|Родник здоровья
29|N331273415|59.9652139|30.2975931|Великая стена
73|N331273416|59.9654994|30.2980609|Ливиз
73|N331273821|59.9645838|30.2977248|Ароматный мир
46|N331276298|59.9627672|30.3027695|Сбербанк России. Отделение № 1879/0477
76|N331276310|59.9623733|30.3037622|Гиппократ
25|N331278651|59.9604419|30.3031026|Шоколадница
83|N331278877|59.9600338|30.3024314|Гирлянда
25|N331281241|59.9585229|30.2999818|Кофе Хауз
25|N331297939|59.6934373|30.1792749|Туутари-парк
83|N331859573|59.9641183|30.3032407|Продукты
6|N331861226|59.9630150|30.3059481|Старый город
85|N331861442|59.9624440|30.3054881|Феликс
67|N332136989|59.5605776|29.4723650|Жилгородок
67|N332145096|59.5616108|29.5957588|Волгово
25|N332262951|59.9608834|30.3147854|Паутина
25|N332263256|59.9611733|30.3158104|Coffee Noa
29|N332263460|59.9614075|30.3153883|Остров
25|N332269019|59.9675752|30.3092970|Марка
26|N332269021|59.9668080|30.3110293|Макдоналдс
88|N332269024|59.9663188|30.3113083|Оранж
26|N332269029|59.9666630|30.3114102|KFC
